"reward","assignmentid","workerid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","reject",2,"false","contingent",11,"require biotin for hemoglobin synthesis","squirrels","chimps",0,1,0,0,1,0,0,0,0,0,0,0,"necessary",9132,"pc010010000000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","accept",5,"false","contingent",12,"have a tympanic membrane in their inner ears","gorillas","mice",0,0,1,1,0,0,0,0,0,0,0,0,"possible",6419,"pc001100000000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","reject",3,"false","contingent",13,"secrete uric acid crystals","elephants","dolphins",0,0,0,0,0,1,0,0,1,0,0,0,"probable",10308,"pc000001001000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","accept",4,"false","contingent",14,"require oxydilic acid for good digestion","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"none",18243,"pc100000100000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","reject",3,"false","contingent",15,"have a blood PH of 7.9","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"necessary",7012,"pc001000001000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","reject",3,"false","contingent",16,"continuously shed their outer keratin layer","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"plausible",11530,"pc000100010000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","accept",5,"true","inclusion",17,"become disoriented and motionless when exposed to high ozone levels","squirrels","mammals",0,0,0,0,1,0,0,0,0,0,1,0,"likely",15210,"pc000010000010","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","reject",3,"false","contingent",19,"require vitamin K for their livers to function","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"certain",7799,"pc000001100000","English"
"$0.50","268KCCVLL3CAAVO6TEH4H9NR91T7X5","A2IPRQZQ0VLTSC","Fri Jan 06 16:54:50 PST 2012","Fri Jan 06 16:58:52 PST 2012","accept",4,"false","contingent",20,"have enzyme X132 in their bloodstreams","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"probable",5194,"pc010001000000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",5,"true","identity",0,"require vitamin K for their livers to function","horses","rhinos",0,0,0,0,0,0,0,1,0,1,0,0,"possible",24503,"pc000000010100","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",3,"false","contingent",1,"have seasmoid bones","elephants","dolphins",0,0,0,0,0,1,0,0,1,0,0,0,"plausible",17677,"pc000001001000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",3,"false","contingent",2,"use norephinephrine as a regulator of sexual drive","chimps","seals",0,1,0,0,0,0,1,0,0,0,0,0,"likely",23687,"pc010000100000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",5,"false","contingent",3,"use seratonin as a neurotransmitter","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"certain",13121,"pc100010000000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",4,"true","inclusion",4,"have enzyme X132 in their bloodstreams","mice","animals",0,0,0,1,0,0,0,0,0,0,0,1,"necessary",12783,"pc000100000001","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",3,"false","contingent",5,"secrete uric acid crystals","seals","rhinos",0,0,0,0,0,0,1,1,0,0,0,0,"probable",8983,"pc000000110000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",4,"false","contingent",6,"use acetylcholine as a neurotransmitter","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"none",11727,"pc011000000000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",4,"false","contingent",7,"require biotin for hemoglobin synthesis","elephants","dolphins",0,0,0,0,0,1,0,0,1,0,0,0,"likely",40842,"pc000001001000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",5,"false","contingent",8,"have iron sulfate in their blood","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"necessary",7240,"pc100010000000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",3,"false","contingent",9,"use adipose tissue to synthesize triacylglycerols","gorillas","seals",0,0,1,0,0,0,1,0,0,0,0,0,"none",11812,"pc001000100000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",4,"false","contingent",10,"use enzyme B-32 to digest food","dolphins","cows",1,0,0,0,0,0,0,0,1,0,0,0,"plausible",81747,"pc100000001000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",3,"false","contingent",11,"have a high potassium concentration in their blood","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"possible",7310,"pc010001000000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",5,"false","contingent",12,"have a right aortic arch","rhinos","mice",0,0,0,1,0,0,0,1,0,0,0,0,"certain",8530,"pc000100010000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",4,"false","contingent",13,"become disoriented and motionless when exposed to high ozone levels","dolphins","mice",0,0,0,1,0,0,0,0,1,0,0,0,"probable",8930,"pc000100001000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",5,"true","identity",14,"continuously shed their outer keratin layer","elephants","horses",0,0,0,0,0,1,0,0,0,1,0,0,"probable",16088,"pc000001000100","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",4,"true","inclusion",15,"have blood salinity which declines from infancy to maturity","squirrels","animals",0,0,0,0,1,0,0,0,0,0,0,1,"necessary",9682,"pc000010000001","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",5,"false","contingent",16,"require oxydilic acid for good digestion","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"none",8340,"pc100000010000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",4,"false","contingent",17,"have a tympanic membrane in their inner ears","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"plausible",17360,"pc001000100000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","reject",2,"false","contingent",19,"have an ulnar artery","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"certain",5512,"pc010000001000","English"
"$0.50","2M7806UFBNFS28WAYS05XW6OVV92GQ","A2T3IBUT0D21TT","Fri Jan 06 16:31:43 PST 2012","Fri Jan 06 16:38:23 PST 2012","accept",4,"false","contingent",20,"require trace amounts of magnesium for reproduction","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"likely",9802,"pc001010000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",3,"false","contingent",0,"have a tympanic membrane in their inner ears","squirrels","cows",1,0,0,0,1,0,0,0,0,0,0,0,"certain",18922,"pc100010000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",3,"false","contingent",1,"require oxydilic acid for good digestion","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"possible",11586,"pc001001000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",3,"false","contingent",2,"use acetylcholine as a neurotransmitter","chimps","mice",0,1,0,1,0,0,0,0,0,0,0,0,"probable",14866,"pc010100000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",3,"false","contingent",3,"have a blood PH of 7.9","rhinos","seals",0,0,0,0,0,0,1,1,0,0,0,0,"necessary",12190,"pc000000110000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",4,"false","contingent",4,"use seratonin as a neurotransmitter","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"likely",12464,"pc001100000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",4,"false","contingent",5,"have enzyme X132 in their bloodstreams","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"none",10741,"pc000001010000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",4,"false","contingent",6,"secrete uric acid crystals","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",8063,"pc110000000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",5,"true","identity",7,"become disoriented and motionless when exposed to high ozone levels","squirrels","horses",0,0,0,0,1,0,0,0,0,1,0,0,"likely",19388,"pc000010000100","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",4,"false","contingent",8,"use enzyme B-32 to digest food","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"probable",10099,"pc000000101000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",3,"true","inclusion",9,"have a high potassium concentration in their blood","animals","dolphins",0,0,0,0,0,0,0,0,1,0,0,1,"possible",7760,"pc000000001001","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",4,"false","contingent",10,"require biotin for hemoglobin synthesis","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"plausible",8636,"pc001100000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",5,"true","inclusion",11,"use norephinephrine as a regulator of sexual drive","mammals","chimps",0,1,0,0,0,0,0,0,0,0,1,0,"certain",9748,"pc010000000010","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",4,"false","contingent",12,"have seasmoid bones","squirrels","rhinos",0,0,0,0,1,0,0,1,0,0,0,0,"necessary",15866,"pc000010010000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",3,"false","contingent",13,"have a right aortic arch","cows","seals",1,0,0,0,0,0,1,0,0,0,0,0,"none",9106,"pc100000100000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",4,"false","contingent",14,"use adipose tissue to synthesize triacylglycerols","elephants","rhinos",0,0,0,0,0,1,0,1,0,0,0,0,"certain",10171,"pc000001010000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",4,"false","contingent",15,"have iron sulfate in their blood","squirrels","dolphins",0,0,0,0,1,0,0,0,1,0,0,0,"plausible",8429,"pc000010001000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",4,"false","contingent",16,"require vitamin K for their livers to function","mice","cows",1,0,0,1,0,0,0,0,0,0,0,0,"possible",9176,"pc100100000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","accept",5,"true","identity",17,"require trace amounts of magnesium for reproduction","horses","gorillas",0,0,1,0,0,0,0,0,0,1,0,0,"likely",13238,"pc001000000100","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",4,"false","contingent",19,"continuously shed their outer keratin layer","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"necessary",10931,"pc001001000000","English"
"$0.50","26Y18N46UXFCKW7MV3KNISNUZCGQSB","A2BNOEYZ3VRW2R","Fri Jan 06 16:20:52 PST 2012","Fri Jan 06 16:25:36 PST 2012","reject",3,"false","contingent",20,"have blood salinity which declines from infancy to maturity","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"probable",9020,"pc000100100000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",3,"false","contingent",0,"become disoriented and motionless when exposed to high ozone levels","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"probable",24622,"pc110000000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",4,"false","contingent",1,"use enzyme B-32 to digest food","seals","gorillas",0,0,1,0,0,0,1,0,0,0,0,0,"none",8102,"pc001000100000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"true","identity",2,"have blood salinity which declines from infancy to maturity","horses","mice",0,0,0,1,0,0,0,0,0,1,0,0,"possible",17800,"pc000100000100","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",4,"false","contingent",3,"continuously shed their outer keratin layer","rhinos","squirrels",0,0,0,0,1,0,0,1,0,0,0,0,"plausible",15168,"pc000010010000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",5,"false","contingent",4,"use adipose tissue to synthesize triacylglycerols","dolphins","elephants",0,0,0,0,0,1,0,0,1,0,0,0,"likely",10253,"pc000001001000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",5,"false","contingent",5,"use seratonin as a neurotransmitter","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"certain",10862,"pc000000101000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",2,"false","contingent",6,"require trace amounts of magnesium for reproduction","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"necessary",87644,"pc000101000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"true","inclusion",7,"have a blood PH of 7.9","gorillas","mammals",0,0,1,0,0,0,0,0,0,0,1,0,"none",16306,"pc001000000010","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",4,"false","contingent",8,"require oxydilic acid for good digestion","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"certain",12286,"pc100000010000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",3,"false","contingent",9,"secrete uric acid crystals","squirrels","chimps",0,1,0,0,1,0,0,0,0,0,0,0,"probable",18403,"pc010010000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"false","contingent",10,"require vitamin K for their livers to function","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"likely",7207,"pc100000100000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",4,"false","contingent",11,"have a right aortic arch","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"possible",6592,"pc000100010000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"false","contingent",12,"have iron sulfate in their blood","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"plausible",8158,"pc010000001000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",3,"false","contingent",13,"have a tympanic membrane in their inner ears","elephants","gorillas",0,0,1,0,0,1,0,0,0,0,0,0,"necessary",8376,"pc001001000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",4,"false","contingent",14,"use norephinephrine as a regulator of sexual drive","rhinos","dolphins",0,0,0,0,0,0,0,1,1,0,0,0,"possible",8127,"pc000000011000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"true","inclusion",15,"use acetylcholine as a neurotransmitter","gorillas","mammals",0,0,1,0,0,0,0,0,0,0,1,0,"plausible",12815,"pc001000000010","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",5,"true","identity",16,"have seasmoid bones","horses","seals",0,0,0,0,0,0,1,0,0,1,0,0,"none",6861,"pc000000100100","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",1,"false","contingent",17,"have enzyme X132 in their bloodstreams","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"certain",12745,"pc010100000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","accept",3,"false","contingent",19,"have a high potassium concentration in their blood","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"necessary",5109,"pc001100000000","English"
"$0.50","2U1RJ85OZIZEOECZ8BFOV5EX4RDX93","A31IP8GSM11L3T","Fri Jan 06 16:11:14 PST 2012","Fri Jan 06 16:17:13 PST 2012","reject",4,"false","contingent",20,"require biotin for hemoglobin synthesis","seals","dolphins",0,0,0,0,0,0,1,0,1,0,0,0,"probable",5248,"pc000000101000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","accept",5,"false","contingent",0,"use seratonin as a neurotransmitter","dolphins","mice",0,0,0,1,0,0,0,0,1,0,0,0,"plausible",12123,"pc000100001000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",3,"false","contingent",1,"have an ulnar artery","cows","chimps",1,1,0,0,0,0,0,0,0,0,0,0,"probable",13884,"pc110000000000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",5,"false","contingent",2,"use norephinephrine as a regulator of sexual drive","gorillas","rhinos",0,0,1,0,0,0,0,1,0,0,0,0,"certain",8263,"pc001000010000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",5,"true","identity",3,"have a tympanic membrane in their inner ears","horses","squirrels",0,0,0,0,1,0,0,0,0,1,0,0,"necessary",12734,"pc000010000100","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",5,"false","contingent",4,"have a high potassium concentration in their blood","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"none",9049,"pc000001100000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","accept",5,"false","contingent",5,"use adipose tissue to synthesize triacylglycerols","rhinos","elephants",0,0,0,0,0,1,0,1,0,0,0,0,"possible",6446,"pc000001010000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","accept",5,"true","inclusion",6,"require oxydilic acid for good digestion","dolphins","animals",0,0,0,0,0,0,0,0,1,0,0,1,"likely",13041,"pc000000001001","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","accept",5,"false","contingent",7,"use acetylcholine as a neurotransmitter","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"plausible",7190,"pc011000000000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",5,"false","contingent",8,"have blood salinity which declines from infancy to maturity","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"necessary",6577,"pc100000100000","English"
"$0.50","2TOKUDD8XMB3XVBOJ0XUYO6UJ8NDOV","A3LESL49UDPJXJ","Fri Jan 06 16:11:40 PST 2012","Fri Jan 06 16:15:27 PST 2012","reject",5,"false","contingent",9,"have seasmoid bones","mice","squirrels",0,0,0,1,1,0,0,0,0,0,0,0,"none",5207,"pc000110000000","English"
